ID_Penjualan,ID_Produk,ID_Toko,tanggal_penjualan,kuantitas_penjualan,harga_penjualan,wilayah_penjualan
0de0ad8b-b83e-45bd-a151-a3815e8e308f,b36bd768-8318-43c6-b88a-b2a28f7d48af,3a07f657-9ac1-4570-945f-fb4443128373,2024-03-25,30,60.11,Keyland
a50d4f81-2119-4c4e-b85d-6f33fbe052c8,56b35769-4369-4ae1-8f59-90add11aad08,b69ab902-a95a-41e6-818d-12c989af728c,2024-01-17,79,136.36,South Jenna
ee744e2a-3645-42b4-b0a1-417d6826b182,cf624391-66d1-46f5-9e28-f529cdb8886e,554fc8ab-6ea5-4138-80d8-8f88c60996c1,2024-03-02,42,198.94,Anthonybury
c0324918-ca0a-4bba-9194-57c77a03fcb5,f05b9256-cb1a-4c03-9fcd-0315d84fc837,dea9a415-9e9d-413e-baf4-d66fc0d751a9,2024-05-27,53,192.79,Sharonfort
7f14ddeb-7d8c-4665-bc7f-05a8f5c0c548,895ae56d-d891-4125-95bc-898cbaee7c42,c22e7f02-3015-42db-bfaf-f6f7205097f1,2024-05-03,22,101.8,Robertsfort
9b87e5aa-45c9-4129-9f5f-9cc6f3b1d9fc,d5a8af09-4f03-4332-9760-4ef83ef47db4,0697b723-3d1b-4dcf-bdd8-3325bd3446c8,2024-03-22,40,38.56,Port Frank
b5bedb9e-8726-44a0-967c-47b546dab774,21e525d6-2f22-4c2d-9f7d-bd1adbade6f7,aec76c34-0c88-43c5-9579-5a56ebddb75c,2024-05-30,10,174.1,Markmouth
028342f1-9d32-4058-ba02-8a238c75a0f7,7086b265-c773-495d-ad0c-fef489af71d6,f92bc29e-00f5-4add-b872-32a067dd6af5,2024-05-08,10,172.89,Baldwinfort
607431b3-4b4b-44a8-a206-0bdf650457d8,2aa4db94-4f64-4048-97bc-449b6ecc1e33,2540880b-b33e-4ad9-900c-f19e9b7b868a,2024-05-25,65,29.24,West Tracey
79091096-383f-4c57-98e7-d15907ccae32,82df0a43-bf61-447d-a363-71c67746712d,c49df26b-73f0-4e95-9cc8-bdf3493db753,2024-05-15,7,174.96,Sheaport
58a82f89-b5b2-4686-be1a-2ca67731ff49,a72b68e5-fc82-453a-a505-dfd2e62ebfe3,a9d72c47-9f38-4d64-98e7-ac9b40fb3ef6,2024-03-04,83,62.58,West Michelle
c3a5e272-6b92-44e5-8ca8-6f490a17f85a,5d824c9d-7758-49bc-bc2b-b3b21f358792,c454515a-7a3b-4688-80b2-6c0e96d8ef2c,2024-04-03,41,55.71,North Gregoryfurt
4761516b-4807-4d48-95af-ae341aa346a4,3a9e01d8-ba39-4783-81e8-66a8f6df826a,cd1ef0a7-e777-4cca-b82a-b5083e8d483e,2024-02-26,80,96.48,Deanmouth
622e3875-b332-4cec-9fcc-8356af1a16f1,a0a003ab-c2db-4402-b7ea-41a8e44c37b8,a257dc95-1d5c-4a56-b111-f830d1394f11,2024-03-02,77,115.07,South Stephanie
921fc5ca-eff4-4381-a179-d0482f9af234,b7683681-d5b0-48d7-9849-59fe53c6a2cd,0256faa3-6746-46f3-b8ba-97e69d5e6216,2024-02-02,8,27.46,Curryborough
b1775412-0623-4664-a02c-dccf74fc4c1a,4f16334a-785f-49c7-a4b6-9bec18d7a3d5,4c7dd8a3-7134-4915-b55c-a4a3be1b2b58,2024-05-19,7,79.42,Lake Desireeberg
c265403e-a1c3-4611-8710-012c651b2b00,6a23e37f-3434-46a0-ab6a-e8e24877800b,4c7dd8a3-7134-4915-b55c-a4a3be1b2b58,2024-03-07,37,166.33,New Sherylfort
69bd1195-7438-4e15-9486-c17e3e954d80,d1f02e47-3c4e-4f46-af91-f5e7d6b6c74d,9bbbb721-31fb-4dca-998f-a13db06caf39,2024-02-22,74,174.3,East James
357c4da6-4c29-4d29-921c-bf806cbe1fa2,0aa16b6f-ade7-4767-82d0-6779994fb4ac,6454f10f-3377-40eb-a27a-7079d66a2f11,2024-03-10,19,110.5,Romeromouth
3d54b153-0fc2-4d23-9ce5-7668e02c697d,e6f99038-e0a4-41e3-ac71-8f411ecd9300,82b78c8f-7e21-4e1f-a7ff-6da029ae108c,2024-05-25,60,82.29,East Brandonshire
377d38c4-0e71-4833-b0bd-161b649471d9,30145ee4-ba3a-4d11-ad60-8a48e1d2e233,91ba1e6d-e1fe-44db-99ce-f48ddc424b79,2024-05-05,92,77.8,East William
a4109bab-7050-4b80-92d7-6003e866bad4,2c348732-f52b-4c69-a6a8-c7614cf57609,c5c0a0a3-950b-4d52-96be-aacab022b25c,2024-03-17,95,183.0,Amandaberg
ac76eb4a-bc95-4a12-bd75-722beecb8c24,b8b2068d-6a30-47ca-a383-b68da1e17945,47f7000a-b52f-4334-97a3-ab093a022164,2024-01-28,26,198.74,Andreatown
41a87e78-5008-498c-91bd-1865a964483a,e0b1d687-1578-434e-bde7-2e424c3409c3,9d2764be-f2b5-4a66-9b74-dc8fcff05c79,2024-04-24,75,90.91,Michaelbury
bbc943c9-4011-4d2d-ba81-bf7a86f68904,53f8ccec-218b-4017-bb24-40176e3c9887,5edc6259-74da-43a3-8ee5-2e79f2ee8ae7,2024-02-08,15,78.88,South Kathyberg
d0dd649c-ac02-43c1-8f17-c1635e4bff74,f77ba68d-c842-4e88-b0cd-04077e73ac3e,84c200ef-9460-4d54-a0b0-cd6683b78503,2024-03-24,18,62.97,Ruiztown
45a2b31f-6984-4ff2-ac93-fe86e1c1d05b,9e5ca303-200e-41e5-879c-b60ac8cff1d0,dd23bb36-1965-43a3-be7c-f7ef6bd53a28,2024-05-27,2,103.36,North Michaelmouth
65568558-df8d-4eb5-8891-910c0361849b,6d755f8d-849c-4391-b258-4a498c53ba8c,27726017-4ddb-4b7f-b364-1997f685f94a,2024-02-24,72,184.31,South Williamstad
c2fe1cee-9432-4e0b-b0ff-6e29be8c8b71,b065b651-e183-46d4-9e73-b1bba1fa13b2,f706faa4-877d-41ab-8368-2ef36a173fd4,2024-03-30,57,181.39,Lake Brandon
1a5e4c96-6180-4535-91ba-a2be61e66d8d,0d265564-bcff-4eca-b53c-7ea2f3ec8fc1,33df343e-a883-4a9b-a028-0cb6d8268103,2024-05-17,71,138.73,Pierceview
27dd2510-5382-4517-8771-63376403402d,a78b168f-d84c-41fb-bf33-4d5f8017a5e8,040790c0-8fbb-4ca3-a0ba-a44b13d4363b,2024-03-12,71,128.38,South Julie
0641dce1-ae80-42ed-ba65-ca14e46f5b85,b2e02220-4034-4d9a-9f94-ba016fb03c24,e91defd0-e5f0-4d58-bc01-4eced5250769,2024-04-21,30,67.1,Kaylaville
99c44d99-75b0-4e81-a408-8c0633c5d46c,37719fc5-2e27-419b-b8b0-6d9fa70ddbcf,9657770a-1154-4954-82e4-3aa9dded5d11,2024-02-28,16,110.79,Port Martha
669875c0-8a06-4663-b230-fc355425a0ae,9cee9f4c-e6a2-40b9-9f0b-ab4347351280,64971070-f539-420a-ad54-1b35d3a0d05c,2024-05-19,29,55.16,East Kevinberg
5ac7cbf1-18a4-43d9-80fd-aa88cdd7238f,13125af9-a935-45e6-934e-e5552d583f62,0f23592e-1e9e-4310-a7d4-445a605063e4,2024-01-13,50,175.01,New Luke
cf82b3d1-e9d4-4e94-b793-3e5989a6d00c,e29d5e25-d81e-485a-b504-11ed9127dd1f,92397d94-3b63-4a3c-8bc2-57e28467d059,2024-01-18,36,197.61,Matthewstad
21d49374-f4a6-4e83-b71c-2a6900fc68af,3051bfc9-539c-4c8d-acd3-579c11792d3c,1e0a0be1-736c-4af6-a61c-5168acd8d888,2024-03-25,17,167.35,Figueroaview
0e02cc26-698b-4a7e-94fd-3a195cda3ba1,4fade9a1-d176-4420-aa8c-44ff63408d9a,7094b340-e287-41d2-9808-3a9efbe2fa4b,2024-05-17,95,121.24,Lake Toddchester
2e527a51-fde4-404e-97d8-6a7a351919f3,37719fc5-2e27-419b-b8b0-6d9fa70ddbcf,2d259672-73f0-4f05-8b2e-0b5c5f7bf59a,2024-01-03,4,119.34,New Lisa
4827860c-938f-418e-9933-bd22d7588f24,8a7763a8-e179-41da-8078-6d31394b8344,df015243-3fca-43c9-9870-698cab237f09,2024-01-05,3,55.62,Davidshire
7d9b52b6-805a-450f-a596-992e445f9478,b5c9a1cb-c492-4261-9e9c-a21b63cdad60,e9bdabaf-674a-4901-8e87-6d528ef4f01f,2024-05-12,53,189.51,South Alexanderside
1db97820-4dbd-41e3-802d-8256a904909f,3ba3bb61-f944-4f50-ab39-1a0520d00bf3,cbb8299a-34c0-44b2-a04e-76e85e53fe67,2024-03-31,32,97.8,Heatherchester
f0673247-a473-4716-ae3b-2af22886ed88,5f0d1aee-40a6-4b42-a6e7-d8fe5cac9788,9bf52bcc-e552-495a-aef3-0358341ed35c,2024-02-05,20,176.66,South Lisa
835bda3a-ab7f-4c1a-adc5-6672a82e9c9b,9d717902-f5c4-423c-aaf3-7445da7e89bf,412f307e-dd99-4aa7-9c8c-07715e004008,2024-02-14,87,182.08,Greerville
eb5cf42d-98a1-409a-bdfb-bc002f392856,7a0fafba-3d17-4e06-a1c0-8072f6d5674a,63047bfd-8616-42b2-979a-049fde750568,2024-01-25,13,184.52,Cindyfort
d8c7dde2-6abc-4258-8bd2-916dd7a5876d,3bae8136-e05b-426e-bddb-9534cff1c4e3,401bab8b-e0e8-4006-8ced-7d1f7d90e9d6,2024-04-24,97,161.07,Chadshire
86ecccf9-865f-4f94-972f-c90d0fe0913b,337615df-cd20-4c90-bca6-0f6f74547b4c,917dbe61-fff1-4de7-8b1e-0df483e45ad7,2024-01-24,100,102.75,Reynoldsberg
0b0e2a0f-6542-4135-9989-d86c144a2eed,0ac2a994-a5f4-48f3-b42b-7c0fd9f8ebb6,fb83cca1-ff3a-4f44-b810-02c045268b88,2024-04-28,63,25.03,West David
64388501-bb7b-4fdd-a24a-fa58e533fccd,0f601363-4021-45fb-9486-3afc03656d17,d2661af6-3d81-4eae-9191-7b4069fa3de7,2024-02-07,5,189.04,Perezfurt
18ed531b-dd21-4860-b409-76afd9da39b2,5e90204c-279b-4a16-965b-a7546e8e71d4,1e136b92-8e56-4ca8-8346-d6fd0aa6b6a1,2024-04-10,42,144.48,Wilsonbury
bba2e642-94b4-473f-97a2-17c1f46eda31,8e0ba44c-03f2-4fe2-82fe-ce9dc19c02cb,656b92bd-5445-426b-88f9-9b1796c755b3,2024-02-28,14,199.38,Rayberg
575d0e6d-6a7a-4d35-9c2f-4814740f7ccf,bdb49373-7d41-4c5a-9051-ddc7b4db63d0,2a2047a7-93a8-40f7-99ad-c33e0c1d8c6f,2024-03-20,21,90.59,Allenview
30a33184-83b5-422d-8b08-25a895c4a1dc,0cc4d747-156f-4d53-ad1b-2db0e1b5bc15,f76acba3-bd22-4755-ae66-1d7f85f51d63,2024-05-19,27,35.84,Port Glenn
66285867-0e50-45be-b707-1d0360b5d862,5d53bab1-02bb-4187-a9a1-f83743f700a9,6393de0f-4a1d-4e14-958c-befb05c76a6f,2024-02-08,80,23.83,Perezville
bf81072a-23db-4da3-bd75-9213b5c0aace,eadad03c-490b-4b5b-b430-737136b4608c,6f396ad6-265a-48c1-b1f0-25b170f89711,2024-01-20,52,25.45,Cooperstad
f58f613a-e991-4654-b94c-fe380db0287d,dde4eb49-c72b-4745-a83c-605c957f6a44,12dd628e-c9df-4d3c-8d31-26acce1ad1b7,2024-04-05,74,75.24,West Anthony
408185a7-f3de-4d8f-baf7-6ddc94356b63,aaaf5382-e9d5-4c21-be25-9738fd012676,fd6098c4-248a-4c87-86e1-ee76befe7d59,2024-04-30,3,163.47,Durhamborough
eb38e185-ae6a-4952-aef0-a9b3a02646da,df473c96-c3e7-48c0-ba11-2e461fab1d34,0237b5fc-5f71-447e-8d6f-3fdc47135c4e,2024-04-21,62,150.43,Tatefort
27093620-6dbb-4f80-8641-cbb4b6b6e276,d8bdc878-dd5c-4822-962e-9702cca8f494,12dd628e-c9df-4d3c-8d31-26acce1ad1b7,2024-02-09,3,32.57,New Teresaport
fc371474-8a00-4bdc-8475-899b88b8f688,e3178bd3-b839-40ee-b769-6e3f69376747,447ed58d-4ad8-4778-ba2d-56220a450ba8,2024-03-12,59,30.78,East Rebecca
314cbf59-be13-43ba-80db-faac134605b4,3d8f4655-8562-40f7-9f38-9979556bd93e,2d259672-73f0-4f05-8b2e-0b5c5f7bf59a,2024-02-28,50,129.43,New Deanna
81713a6b-77e6-44f4-ba04-02401fac9973,e14d392b-3a2a-481a-bfbd-bf3081be3950,b0f9672a-f69b-418f-929f-f180de3335a8,2024-05-24,78,91.25,Jonesborough
7e6372c1-b8f2-4916-910d-0dde82006ab8,9f40651c-b78a-41be-a212-dbcb86cdc3a4,019fabb5-5e4e-48ab-9bcf-205de9a3bbff,2024-05-28,49,175.36,Anthonychester
cad35045-e557-49bb-97c5-6317bef58d19,f7d6d71c-4625-41f0-a96d-84e3dffa053a,8e893249-394e-45ce-a512-348d5f897649,2024-02-05,98,50.99,East Timothyshire
28851de9-9678-4736-9c34-3f3def8fb241,0fd9a88e-3b86-4355-b4bd-92224cc8b473,9f7f45ab-0e7b-4e56-9082-8df8470d0cd1,2024-05-04,5,38.46,New Jessica
cc74128e-f20c-45ac-b6bb-0af3d239818c,fe7e8a3c-a5c0-45f2-a470-7c57ce53deda,51647644-bbd7-44b9-ae5e-c77e5a8d2b24,2024-04-21,35,142.18,Sweeneychester
862c3a25-6252-47ce-8247-6d4cc70846d2,2690d929-0895-4708-8839-033bf7b5bc2e,516854f0-b5c2-4355-9463-7bd30639cc83,2024-02-14,11,94.06,East Jessica
fcf42f71-015a-4cd2-a26d-935a82e7871b,6e9df934-7fdd-4126-ab3f-213ad9e412c7,702e895c-3d62-4664-83d7-5f73be72a6ff,2024-01-25,93,190.71,North Travisland
54d715af-b130-4b87-b168-e31f86b7d3c2,520aa701-cc00-4062-af36-30977c13719b,01327666-3dda-44ed-902e-19265640097b,2024-04-23,94,142.04,Port Paul
bc9d7fce-200b-4ead-9a02-64786982a3fe,70db77c4-6df8-4a12-8e46-e5f443abb914,86fbda4a-d125-4fa3-b699-522623d74dd0,2024-02-11,59,38.41,Katherinebury
db4f031e-090e-4c76-8507-0e4e943fcd19,abe00f93-52ef-4526-adc8-857553162815,184187a3-1f2c-45bc-9892-2a5ad687ca0e,2024-02-18,46,178.26,Port Kevin
bc291849-138b-4a75-8229-ced7ee999829,8cf303c5-e9e1-4ea5-83c3-2456c990941b,683f38b1-0d7c-4b65-aae0-526790765211,2024-04-08,10,104.31,Bakerhaven
fa557905-184b-46b0-80f5-058c14887188,9598ef0d-89fd-408f-baea-f9ea9a00cf41,fb83cca1-ff3a-4f44-b810-02c045268b88,2024-02-23,57,42.54,Port Luis
c858416c-6d80-44a4-b060-e3044fc6dfe0,70db77c4-6df8-4a12-8e46-e5f443abb914,ab9d9459-7404-42d4-a719-457302236e4b,2024-04-18,87,127.61,Lake Kevin
2929c312-57a5-4f12-9db1-329227d56e97,f13d7c94-ee88-4a0d-94f0-e6c5e69ce887,4f3cc073-adf5-4970-a5c1-29e256fba581,2024-05-27,31,23.75,Lake Jamie
ed38f9b5-b277-4b98-b18a-e0c0a00ab806,d3347546-914e-4f0d-84c8-3e231623e779,ba9a5512-79cc-4c18-b8ee-798d94677580,2024-04-15,85,80.08,New Dustin
3c88faab-ed5a-4d76-9a6f-8799e00e31d6,1d5e60bb-688e-48a6-8c30-dfa7c56fa03d,541f7f74-e6a7-45d8-bb87-3271abaf0c27,2024-04-28,36,20.43,Campbellland
49ec5a74-b570-4d35-801d-c44e735a9835,1e9dbf91-fb0d-4080-bda0-99af01782603,8bf7e100-ee08-42b9-a924-910f5f55127a,2024-04-23,79,179.64,Sharonhaven
fdbac92b-14a7-4cbe-ac53-00c21786f5ee,2690d929-0895-4708-8839-033bf7b5bc2e,a61def0a-94b8-4e30-9f4e-3fa56ae5ae9b,2024-05-01,63,111.1,Lake Dominicport
0e418240-ef33-49ea-9f28-26b8815e761a,c0ae56ed-20a1-4afb-8b7d-470acd63ee4e,a831d7d3-1abb-4fdf-b085-82ce098166fa,2024-02-20,11,73.49,South David
8447c73c-13de-4432-8756-cfec0c578c8a,4f8b428c-d068-43a5-969c-6ad1a0698778,a09b6e6b-e1c9-47b6-82c6-46921c756536,2024-03-01,87,93.67,New Brendamouth
089a11b3-ff58-4d31-893f-75721c74ada5,133908bb-2239-4bcd-8024-380b2bf530e1,9c5c1c8b-1925-4b98-8770-71819f4f4232,2024-02-27,45,116.26,Meadowsland
ef7ddfab-01eb-4080-aca6-7068109e0481,d5c30816-010e-4832-b2b7-b8bf01f770d4,9caae615-1a74-424a-a153-ac23fcb306c3,2024-01-31,45,137.17,Edwardshire
6bb372d4-481b-4c7e-a574-344d79a16962,a137ef49-3292-43ba-9892-48a4ea929789,44e08426-0329-4b9e-8c38-f3394f7a24ad,2024-04-06,98,92.51,Lake Makayla
b60cf149-4434-4d60-bbfb-efa0706f9bcb,dbcdef14-fccd-4bad-b27b-5ae26f6e7404,486efa14-1831-461b-a6db-a71fa48fc8bf,2024-03-30,95,45.15,Floydstad
e1d80a11-9d68-44da-8c3a-18115dc56c38,e90b2637-c758-4340-940b-e920ae620693,c5ff8fa1-7567-4952-a051-a60645e3d330,2024-03-30,36,167.96,West Hollyshire
77da75df-cf22-4bc0-a987-ef3a1b70342e,d028d79c-619a-4e64-8fc6-2544da75a1ad,1c8dd473-b0df-4218-b204-f3628b4d14a3,2024-05-27,98,30.76,Dawsonfort
77dc04c0-a799-4756-9907-0a1126ad38a2,83f8ea40-f82d-4f7f-a34e-39eb6fc44657,9c8eebb8-660f-42d8-b29a-e9b1408a7e4c,2024-03-18,30,185.1,West Martinport
85215646-e465-4c57-8bc6-97071119218b,86a27e2b-9413-432d-b305-a6d2486e4104,0bb10c7f-343f-4583-81d0-17a0d7f1533e,2024-04-17,86,127.05,Port Rhonda
adbebd77-7f18-414b-aeac-b121372ce641,8cf303c5-e9e1-4ea5-83c3-2456c990941b,84c200ef-9460-4d54-a0b0-cd6683b78503,2024-04-10,68,137.32,Hammondchester
d47544b2-6a75-4c7e-8b92-b2285a60ca8a,b2e02220-4034-4d9a-9f94-ba016fb03c24,de2c75bf-eca5-458a-b555-5db7225af7c8,2024-03-18,56,124.32,Michaelborough
cd4552e8-56ea-42b2-937b-d21cd7b825f6,7e2fd17a-96f4-4ef1-9059-65f0bd0238af,df0da178-8cb2-4635-a1f8-5e5e426c2171,2024-03-11,51,111.85,Kevinmouth
796554cd-1913-4f1a-b15a-9c6dbd6bbb53,a6c7b0e6-24a4-4eda-a416-d1572588bd99,44e08426-0329-4b9e-8c38-f3394f7a24ad,2024-03-21,91,49.4,Butlermouth
58d8bb87-079a-4791-a6db-d30f2fedc43b,972c83d0-877e-4fd1-9b0d-a3fcd8869add,1a5813b3-de16-44d8-b571-3914f6aa9276,2024-02-18,32,178.13,Douglasbury
b895d3db-4c1a-470e-8464-1a8b99c421e7,9faeba4d-fe7e-452e-9386-aab82cc6a4d7,31bc4630-f753-49a3-8783-aeae706be7a1,2024-03-03,8,54.24,East Catherineside
ded3649e-edba-4e41-bbdc-fc8633b41dd3,0cc4d747-156f-4d53-ad1b-2db0e1b5bc15,4b1a1c4b-a908-46b0-ab4b-8136f379139d,2024-04-25,4,179.44,Lake Arthurshire
6af4517a-cca8-40b9-ad7f-c20e6215655b,c0ae56ed-20a1-4afb-8b7d-470acd63ee4e,2fc3cee3-614c-4f68-9a20-bc4e7f9aeb3d,2024-04-10,47,146.1,West Daniel
c62b0533-eb44-4298-9638-f18749e1b8f2,754bfb8c-0f7b-463c-8872-514322e25650,3490f279-1787-439b-903b-15eb3fb26201,2024-04-08,64,85.63,New Sonia
2d5c7f05-208e-45a9-b4b1-e1d155d87a54,b4262cb5-5caa-4f3a-aa8e-544a558c5a55,b1245ca1-ea26-4bbf-aaf6-79319084dd4c,2024-02-22,18,97.02,South Tamara
76b0dc78-af09-4782-839f-fb79dd8d5f98,1706b72e-c5a3-48e3-8523-a749902ff5e5,9caae615-1a74-424a-a153-ac23fcb306c3,2024-02-19,46,100.53,Morgantown
39944261-c1cf-4602-b772-ce940ce025c8,dbcdef14-fccd-4bad-b27b-5ae26f6e7404,6b41f6dc-6c15-4724-b862-6d6a7149f8a7,2024-05-17,10,88.16,Jessicahaven
d1b65832-6845-4312-9c21-275ede64b9ed,df35ef73-af6f-452e-8e3b-c730b3199239,d5a3e58d-0510-490c-b84f-f74447b951e0,2024-05-16,41,92.71,Susanshire
535e0668-bec9-449f-8f10-bff274c0b934,324eacd8-1f6f-4381-a180-3fd6c27e3444,e37a7547-aa80-403d-8ae5-56b266137891,2024-02-11,10,196.95,East Jenniferside
0ee4b180-ee2a-4e64-9b45-01feaf6a6cea,72caeb9d-51a8-49b2-ad59-1dc3723ec590,a2e2ecea-64ef-4d95-b42f-7f7b8ed4a552,2024-02-16,64,23.23,Romerohaven
144df17e-45cd-40ab-8369-c9c5eb5d2c35,ae492394-4222-4e72-83d6-fdc151e193ba,dcd4fde7-97b9-403b-ba7e-2bec9aa64e47,2024-04-22,18,59.45,East Mark
ef4e74af-0ea9-4d88-a3fa-56376d52b185,47d44be8-61bc-41e6-b825-7728658fee9b,7a55edc4-9728-4f71-83c2-547d46fe1cff,2024-02-24,68,41.8,North Juanbury
5b648c2c-0119-430f-b15f-905102cd5dbe,4dc43f72-a28a-4505-8895-98331cfc8e66,74f1d0d3-faf0-4fc4-a5e4-8d38f3bdb25e,2024-03-29,92,197.55,Jonesview
f9afdf12-9f0b-4dcb-8a8f-9c5fb64f838b,5ec1e0c4-6f1a-426f-bff9-95d4eca3f048,101db475-92b1-4cef-8770-4020f676ed82,2024-01-06,79,24.64,West Heidi
b1dbbe08-3941-4d23-96a3-76ff01332086,31254bad-4dd3-4625-980d-71c509bb376c,44e08426-0329-4b9e-8c38-f3394f7a24ad,2024-01-07,52,175.85,Moodyfort
441b902e-8670-47b7-928a-a864cc8b5f9b,6d6cfbfa-1938-4957-9c1d-6561bd5be513,1c8dd473-b0df-4218-b204-f3628b4d14a3,2024-02-21,1,87.39,South Christopherburgh
6d373dd9-34ce-4bba-825e-ccd1c13f8ebe,ba093a21-769c-4f92-9704-745d31e1cc22,14080e9f-d93f-497f-bf9b-c098b14a4e3b,2024-02-01,57,111.8,Kellyburgh
d80d3ad7-e0a4-421c-a71d-9c19345cb114,8ceed99b-66b5-4283-a278-5051c0dc7c73,8f2afbdf-549f-4884-b901-c9f9387cb309,2024-04-30,98,101.13,New Kristen
31d8fcd5-bd1b-4501-aa77-ec75318593bf,89bb6456-ec60-401d-b918-90d9fe5e547e,35cc8a1b-0576-4998-8f71-c29370a12414,2024-02-19,51,103.83,Wolfeville
0d514148-ad70-4c07-949e-41b3592bcaca,4f8b428c-d068-43a5-969c-6ad1a0698778,92397d94-3b63-4a3c-8bc2-57e28467d059,2024-03-21,61,195.67,Rachelfurt
fc4ccae9-ca28-4885-bd22-4d636c7afbfd,13125af9-a935-45e6-934e-e5552d583f62,27cbd546-8258-4a9e-8fca-33bd192160a7,2024-03-16,87,126.58,East Judystad
a6370b89-3d8e-4e87-b9f5-9618321ac236,9e5ca303-200e-41e5-879c-b60ac8cff1d0,922afc7e-3e51-4137-9c48-63010352d712,2024-01-22,27,138.4,Lake Donaldland
ac185516-0ee4-45bf-be1a-bf145769f511,8e126db2-2690-4feb-a53f-577bd8363e36,8ac7beb7-96e1-4283-8766-0a14342d16b8,2024-04-24,98,109.97,Dwayneport
fef59a81-04a3-4c5d-9a9b-52b1dd1c2ba6,0117211a-fa93-46b9-ab59-1277d61a16b6,a831d7d3-1abb-4fdf-b085-82ce098166fa,2024-04-07,85,132.3,Deanhaven
a5e7ad6f-3afd-4063-88d2-40207f2758bd,55126aca-31cf-4e17-8f65-37bb2093e396,e99dfa2a-1819-4af9-b229-bd32319c65cd,2024-04-29,4,120.28,Port Annside
d518af83-7e52-4142-b3df-c93cb5bc55dd,50c5a805-8d53-4789-a81d-8adc74ad6e8c,0bb10c7f-343f-4583-81d0-17a0d7f1533e,2024-05-18,23,85.53,Port Rachel
dbf84b3a-2c62-4bcc-8e79-8ca091fa4b5f,a9c6a0bc-f9c1-46d8-ac41-71bbe7bd5622,9646baf3-bd95-439d-aad6-c25c052c996d,2024-02-04,21,138.18,East Alicia
230fbe4d-f192-42e5-85c0-7b7e1a46cc7d,19886168-e7b3-4524-81e1-f3c0fa8d8b19,8ed0b790-2322-4cf5-be08-6563b9145401,2024-02-18,34,123.77,Lake Matthew
9b668b7f-38b8-4a45-8613-2cc89288fc12,fada2f43-d91d-4645-a640-531e7283fb6b,f151ca9c-8dee-4444-b9b5-2f5b141fad2d,2024-03-10,69,100.2,East Karentown
d02c7783-c56a-4d50-ab46-2c38c756a2b3,550c4b01-f06d-4178-b966-02a56fa1f9f5,2d435295-eb9d-4a46-be7e-bb997ebb22af,2024-03-25,49,118.21,New Roberto
e7d534dd-3046-4daa-91e5-16b4ce0cdbbf,5ec1e0c4-6f1a-426f-bff9-95d4eca3f048,9b738167-f2f6-4260-8e58-f2f2467164fa,2024-03-20,6,157.93,New Charlesmouth
a502e33e-b7b3-4efc-9bd5-a338ba644351,bd1f6f74-1b58-411e-9686-c196483c1e51,6e185eae-874f-4ba7-9357-6e7680fb8410,2024-03-13,28,135.39,Jeromeburgh
44ada662-040c-40a6-80bf-299ef8d8d68d,d3347546-914e-4f0d-84c8-3e231623e779,11889af8-8021-4df1-9d3a-b13fb716b228,2024-01-06,79,110.6,Port Mary
c267a603-b144-4beb-87b1-0de63b695df8,eab3252b-e6f2-4e8f-9cb5-0eaa6c72e621,ab4dc445-5efe-498c-9db4-b3845172ef6b,2024-05-30,67,149.05,North Tammy
25bbc66f-e3ba-4aa1-ae19-411c5e2edc06,2edf6d12-3b0c-420c-870b-6d8ff3f0f85b,71a91fdb-6cd1-43a7-8bea-f904a5ef11df,2024-04-17,49,21.38,West Dominiqueville
ce841d09-5f0a-43ec-9b49-df7b339ad73d,f0c41f68-eae3-4c55-b82d-390c64e1f03d,89553c34-860c-4296-b290-711a9bba9a73,2024-04-06,67,60.14,Port Sydney
feb38ea7-80a5-4a3a-8bc4-a1b786454362,d799c34f-d82c-4495-b0eb-79ff330acfc2,7709453e-41fe-41cd-b6e3-5f1898ca3ba6,2024-03-10,54,178.05,New Samantha
846da135-2e10-48d0-8512-bcd45135673f,35a2b15a-a141-49fa-814e-1338d266069a,a976bbd6-11d2-4866-964f-266208c04a3b,2024-01-29,83,139.38,Jonathanport
6fa28e43-693f-4c14-9f84-f6ce6ab77b20,e7e38e40-6f8a-4a5a-b345-79e198b4e7eb,8259d3a4-f98c-461e-a345-f100d4dff35e,2024-02-13,50,126.46,Port Desireeburgh
fc525188-8444-427c-8444-bdeb3b4e471c,1d24f119-ae1b-4d23-9bbf-5a0350231bf4,4f979205-8af9-462e-91d0-61c6215e7337,2024-04-10,52,181.54,Danielhaven
3cfc7ff0-fc77-472d-832a-d8fcdec2871f,4a1bed6e-ed6b-4c5f-b0d9-b7d854b18e2a,ff49b849-0161-42dd-8987-5f022a28f064,2024-05-26,13,193.11,Port Robertoshire
20e486e1-0fb8-4e5d-8a44-a4c4ac4d1d27,10cae62b-4e6f-4ba4-8d8b-61a18b8347c4,a7d1cd00-e4e1-4250-9091-58c17d3f2dc3,2024-03-15,30,100.14,Williamchester
e363e3eb-d50d-4315-b922-06a8102dcffc,69b89f72-e4a9-4af2-b1be-4345066d0ee7,7cba03fc-c849-4baa-9f62-ade252591c74,2024-01-06,37,168.88,Edwardshaven
8202d4ba-2cb7-4438-b4e3-67a80b3a6f3c,280ecb7b-346c-47e9-b9ed-89180e2bc21a,8fb0d3cb-e5a2-4b65-b33d-6a59c82f7abc,2024-02-16,23,98.87,New Michaelmouth
